FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;GESTAO ISV;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;10016;174; ;RF.QUEIJO PROVOLONETE IPANEMA      ;CXA 1 X 12 300G   ;; ; ;112;     ;0;06/04/2026;168,85;5;5;0;0;3;6;167,34;238,81;5,37;9;15;1;C; ;30/09/2025;; ; ;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;1047;187; ;RF.QJO.COALHO QUATA ESPETO OREGANO ;CXA 1 X 20 300G   ;; ; ;84;     ;0;09/04/2026;316,47;1;0;0;0;2;0;301,29;426,04;4,72;1;26;1;C; ;30/11/2025;S; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;36534;162; ;RF.QUEIJO MUSSARELA AURORA F4      ;KG  1 X 1000 1G     ;; ; ;1;     ;0;19/12/2025;20,34;1983;1000;0;0;27;273;22,37;36,9;14,79;0;123;51;X; ;20/03/2026;;S;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;45651;132; ;RF.QUEIJO PRATO IPANEMA F2         ;KG  1 X 1000 1G     ;; ; ;1;     ;0;12/02/2026;28,3;47;0;0;0;20;180;30,78;52,9;17,24;0;68;33;X; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;36108;183; ;RF.QUEIJO MINAS PADRAO BURITIS     ;KG  1 X 1000 1G     ;; ; ;1;     ;0;14/04/2026;42,36;10;36;0;0;14;799;42,39;63,9;9,08;30;12,55;1;X; ;12/04/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;50590;178; ;RF.QJO.MOZ.LANC.BUFALA BOM DESTINO ;KG  1 X 1000 1G     ;; ; ;1;     ;0;07/04/2026;48,57;9;0;0;0;13;453;46,84;65,9;4,35;13;30,47;2;X; ;08/04/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;69212;104; ;RF.QUEIJO CHEDDAR IPANEMA FAT.     ;CXA 1 X 15 500G   ;; ; ;60;     ;0;14/04/2026;337,51;1;0;0;0;2;0;331,7;538,5;6,26;1;27;1;C; ;30/11/2025;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;71526;108; ;RF.QUEIJO MUSSARELA LANCHE BURITIS ;KG  1 X 1000 1G     ;; ; ;50;     ;0;14/04/2026;37,94;10;0;0;0;17;752;37,64;61,9;14,62;9;15,79;1;C; ;15/05/2025;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;92143;118; ;RF.QJO MINAS PADRAO FAT PRESIDENT  ;CXA 1 X 28 150G   ;; ; ;150;     ;0;16/04/2026;218,06;2;0;0;0;3;6;208,47;294,01;4,54;3;7,26;1;C; ;08/02/2026;S; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;47869;164; ;RF.QUEIJO MINAS PADRAO QUATA       ;KG  1 X 1000 1G     ;; ; ;1;     ;0;30/01/2026;51,24;9;0;0;0;13;396;50,23;82;14,18;9;82,89;4;X; ;12/03/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;82566;118; ;RF.REQUEIJAO CREMOSO HEBROM        ;CXA 1 X 8 1,5KG  ;; ; ;66;     ;0;11/03/2026;212,4;10;0;0;0;3;1;216,1;351,2;13,91;5;41;2;C; ;08/12/2025;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;39994;190; ;RF.QJO PRATO FAT.AURORA            ;CXA 1 X 20 150G   ;; ; ;160;     ;0;15/04/2026;108,61;10;0;0;0;6;8;107,2;158;7,59;3;6;1;X; ;24/09/2025;;N;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;49372;167; ;RF.POLENGUINHO TRADICIONAL C/4     ;CXA 1 X 84 68G    ;; ; ;115;     ;0;05/03/2026;334,07;2;0;0;0;2;11;329,26;436,8;-7,51;0;53,02;2;X; ;16/04/2026;;N;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;35857;172; ;RF.COB.CUL.R.PIZZA CHEDDAR BISN.   ;CXA 1 X 12 1200G  ;; ; ;50;     ;0;12/03/2026;106,51;10;0;0;5;6;8;108,67;143,76;-0,14;3;40;1;X; ;02/04/2026;;N;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;49368;145; ;RF.POLENGUINHO TRADICIONAL C/24    ;CXA 1 X 16 408G   ;; ; ;88;     ;0;26/03/2026;309,49;2;0;0;0;2;7;305,68;456;0,82;1;29,76;1;X; ;16/04/2026;;N;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;60028;166; ;RF.QUEIJO GORGONZOLA QUATA         ;KG  1 X 1000 1G     ;; ; ;1;     ;0;09/04/2026;54,4;11;14;0;0;13;998;53,59;89,9;8,24;16;15,97;1;X; ;15/03/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;72390;109; ;RF.QUEIJO PRATO PRESIDENT FAT      ;CXA 1 X 16 300G   ;; ; ;110;     ;0;27/02/2026;175,86;5;0;0;0;4;2;186,38;265,6;5,27;0;53;28;X; ;11/08/2025;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;88445;100; ;RF.REQ.CHEDDAR CREMOSO IPANEMA BIS ;CXA 1 X 9 400G   ;; ; ;60;     ;0;06/04/2026;156,71;2;2;0;0;5;0;156,7;206,1;10;7;26,8;1;C; ;31/01/2026;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;49367;186; ;RF.POLENGUINHO LIGHT C/8           ;CXA 1 X 42 136G   ;; ; ;115;     ;0;16/04/2026;326,83;2;0;0;0;2;20;320,91;419,58;-8,62;1;23,84;1;X; ;16/04/2026;;N;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;88570;122; ;RF.QUEIJO PARMESAO RALADO PAMFIS   ;CXA 1 X 40 250G   ;; ; ;50;     ;0;26/03/2026;541,75;3;1;0;0;1;22;529,08;776,05;7,27;2;26;1;C; ;19/01/2026;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;38058;107; ;RF.QUEIJO COALHO BURITIS PCA       ;KG  1 X 1000 1G     ;; ; ;1;     ;0;14/04/2026;38,83;11;12;0;0;21;829;37,74;59,9;12,42;6;31,12;2;X; ;17/06/2025;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;57575;130; ;RF.CREAM CHEESE IPANEMA            ;CXA 1 X 6 1,2KG  ;; ; ;60;     ;0;14/04/2026;178,4;5;5;0;0;4;5;174,08;251,4;6,2;10;7;1;C; ;09/03/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;74161;154; ;RF.QUEIJO MINAS PADRAO BUFALA FRAC.;KG  1 X 1000 1G     ;; ; ;70;     ;0;04/12/2025;45,73;29;0;0;0;18;825;45,75;68,9;9,03;0;138;999;C; ;29/03/2026;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;37484;160; ;RF.ESPETO QUEIJO COALHO FORMOSA    ;KG  1 X 1000 1G     ;; ; ;1;     ;0;07/04/2026;33,52;33;0;0;0;26;302;33,6;52,9;11,91;22;14;1;X; ;15/04/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;50589;140; ;RF.QJO.MOZ.BUFALA BOM DESTINO      ;KG  1 X 1000 1G     ;; ; ;1;     ;0;07/04/2026;34,85;52;0;0;0;25;513;34,94;52,9;9,38;42;14;1;X; ;10/12/2025;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;45654;110; ;RF.QUEIJO COALHO IPANEMA PCA       ;KG  1 X 1000 1G     ;; ; ;1;     ;0;14/04/2026;43,79;12;25;0;0;20;830;43,2;60,9;4,49;22;25,52;7;X; ;04/02/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;75529;179; ;RF.QJO MUSS Z.LACT IPANEMA FAT     ;CXA 1 X 15 150G   ;; ; ;60;     ;0;14/04/2026;103,54;5;0;0;0;8;11;103,58;163,5;12,09;6;11,8;1;C; ;09/08/2025;; ; ;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;76777;131; ;RF.QUEIJO AZUL BURITIS             ;KG  1 X 1000 1G     ;; ; ;70;     ;0;24/03/2026;44,9;24;0;0;0;21;514;43,08;79,8;13,86;19;28;1;C; ;12/04/2026;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;82461;130; ;RF.QUEIJO PARM.PRESIDENT CILINDRO  ;CXA 1 X 30 180G   ;; ; ;120;     ;0;26/03/2026;447,63;1;0;0;0;2;3;441,7;717;13,84;0;63,77;2;C; ;22/03/2026;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;71527;168; ;RF.QUEIJO REINO BURITIS FRACIONADO ;KG  1 X 1000 1G     ;; ; ;50;     ;0;27/01/2026;55,65;8;0;0;0;16;761;56,1;85,9;10,13;5;88,28;1;C; ;30/05/2025;; ;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;93319;120; ;QUEIJO MUSSARELA AURORA FAT.       ;CXA 1 X 14 300G   ;; ; ;160;     ;0;15/04/2026;148,68;10;0;0;0;6;8;147,2;201,47;2,38;3;6;1;C; ;23/01/2026;S; ; ;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;14942;192; ;RF.QUEIJO PARMESAO PAMFIS RALADO   ;CXA 1 X 10 1KG    ;; ; ;50;     ;0;12/02/2026;495,6;1;0;0;0;1;9;510,77;749;7,25;0;134,31;32;X; ;20/02/2026;S;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;84269;119; ;RF.MOLHO QUEIJO CHEDDAR POLENGHI   ;CXA 1 X 4 1,5KG  ;; ; ;110;     ;0;16/04/2026;126,24;10;0;0;0;7;3;125,62;199,6;4,92;6;5;1;C; ;22/12/2025;; ; ;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;47871;167; ;RF.QUEIJO M.FRESCAL QUATA          ;KG  1 X 1000 1G     ;; ; ;1;     ;0;03/03/2026;27,6;36;74;0;0;34;537;28,5;41,9;7,4;0;55,69;34;X; ;30/11/2025;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;60196;175; ;RF.QUEIJO M.MEIA CURA SCALA        ;KG  1 X 1000 1G     ;; ; ;1;     ;0;17/04/2026;53,98;11;5;0;0;19;496;51,77;79,9;10,64;16;10,89;6;X; ;12/04/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;64809;181; ;RF.QUEIJO PARMESAO PRESIDENT       ;CXA 1 X 20 180G   ;; ; ;180;     ;0;04/04/2026;284,25;3;2;0;0;3;16;282,1;458;13,85;4;18,89;1;C; ;22/03/2026;;N;S;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;72594;135; ;RF.COB.CUL.SULMINAS CREAM CHEESE   ;CXA 1 X 12 1,2KG  ;; ; ;50;     ;0;16/04/2026;248,89;5;0;0;0;4;5;244,28;311,88;-2,87;4;5;1;X; ;02/04/2026;; ; ;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;75531;182; ;RF.QJO PRATO IPANEMA FAT           ;CXA 1 X 21 150G   ;; ; ;60;     ;0;14/04/2026;114,29;5;0;0;0;9;20;114,54;178,5;11,27;10;10,98;1;C; ;30/03/2026;; ; ;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;56415;172; ;RF.QJO PRATO FAT.IPANEMA           ;CXA 1 X 9 1KG    ;; ; ;70;     ;0;14/04/2026;310,63;5;5;0;0;3;7;313,81;449,1;5,57;9;7;1;X; ;28/02/2026;;N;N;S;
 945;21/04/26;   0; 999;047-RF.MUSSARELAS/REQUEIJAO BISNAG                                                                      ;62850;153; ;RF.QUEIJO PROV.PROVOLONETE BURITIS ;KG  1 X 1000 1G     ;; ; ;1;     ;0;23/02/2026;44,14;8;0;0;0;26;586;45,26;76,9;16,58;6;75,5;3;X; ;12/04/2026;;N;S;S;
